259,Pakistan prepares second LNG import termi,"SINGAPORE: Pakistan is taking another step towards becoming a key buyer of liquefied natural gas (LNG), signing a deal to purchase a Floating Storage and Regasification Unit (FSRU) for its second import terminal.Singapore's BW Group said in a statement on Monday that it would deliver the FSRU to Pakistan GasPort Limited (PGPL) in the fourth quarter, as well as providing the terminal at Port Qasim, Karachi with LNG regasification services in a 15-year agreement.The South Asian country has been earmarked as an up-and-coming demand outlet for the oversupplied LNG market. Along with Egypt and Jordan, Pakistan was a newcomer to the LNG import market in 2015, helping drive up demand and absorb growing world supplies from a wave of new projects.The new import terminal will be able to receive 600 million cubic feet of natural gas per day and is expected to be commissioned for operations by mid-2017.The terminal will reduce Pakistan's gas deficit by 30 percent and ensure fuel for 3,600 megawatts of new power generation plants being constructed in the country, said PGPL chairman Iqbal Ahmed.Pakistan started up the 3.5 million tonnes per year Engro Elengy LNG terminal, the country's first LNG import facility, in Port Qasim last March. Pakistan shipped in a total of 1.02 million tonnes of LNG in 2015, and has imported 1.78 millions tonnes in the first seven months of this year.We are seeing weaknesses more in the North Asian market, and (South) Korea ... and a lot of the strong (demand) growth in where you might expect, said Neil Beveridge, a Hong Kong-based analyst at AB Bernstein, referring to emerging economies such as Pakistan.Qatar, which signed two term supply contracts with Pakistan this year, is the country's largest LNG supplier.",8/23/2016,259,business,2024-06-22 08:26:41.377286+07,,
282,Passport visa fees fetch Rs 86571 bln five year,ISLAMABAD: Directorate General of Immigration and Passports has contributed Rs. 86.571 billion to national exchequer on account of passport and visa fee during last five years.The introduction of new measures as per modern requirements by Ministry of Interior (MoI) have resulted in enhanced earning in passport and visa fee domain which has reached Rs. 20.846 billion in 2015-16.The year wise data has revealed on Saturday that the performance of the Department can be gauged from the fact that during two years   2013 14 and 2014 15 the total earning contributedto national kitty was Rs. 36.063 billion.During 2013 14 Directorate General of Immigration and Passports earned Rs. 17.717 billion and Rs. 18.356 during 2014 15. Similarly during 2011 12 the earning of the Department on account of passport and visa fee was 13 346 and Rs. 16.306 billion during 2012 13.The total earning during 2011-12 and 2012-13 was Rs. 29.652 billion.The steps taken by present government to enable the Department run on modern needs helped in enhancing the revenue up to around Rs. 6.41 billion.,9/3/2016,282,business,2024-06-22 08:26:41.377286+07,,
260,Paris tourism lost 750 mln euros after,"PARIS: Militant attacks, strikes and floods kept foreign tourists away from the French capital in the first half of the year and cost the Paris region tourism industry some 750 million euros ($849.38 million) in lost revenue, officials said on Tuesday.It's time to realise that the tourism sector is going through an industrial disaster. This is no longer the time for communication campaigns but to set up a relief plan, Frederic Valletoux, head of the Paris region tourist board said in a statement on Tuesday.Valletoux said massive investments were needed to protect jobs in the sector and he urged Foreign Minister Jean-Marc Ayrault to quickly meet with local tourism officials.About 500,000 people in Ile-de-France have jobs linked to tourism, making it the biggest industry in the regionFrance, which is seeking to revive its economy, depends heavily on tourism, which generates over 7 percent of national gross domestic product and over 13 percent of that of the Ile-de-France region, which includes Paris, the world's most visited city.France's tourism industry has suffered since Islamic State gunmen killed 130 people in an attack in Paris last year. It was dealt further blows in July when a gunman drove a truck into crowds celebrating Bastille Day on July 14 in the Riviera city of Nice. Two weeks later, two men killed a priest in a small town in Normandy. Strikes against a controversial labour reform and floods in June also deterred tourists.Nightly hotel stays were down 8.5 percent in the Paris-Ile de-France region in the first half, with an 11.5 percent decline for foreign tourists and a 4.8 percent drop for French tourists.Japanese visitors were down 46.2 percent in the first half compared with the same period in 2015, while Russians were down 35 percent, Chinese down 19.6 percent, and Americans down 5.7 percent, the Paris region tourist board statement said.France is the most-visited country in the world, with almost 85 million foreigners last year, including 16 million in Paris.Weak activity in France contributed to a fall in first-half operating profit for French group AccorHotels. Air France-KLM has said it expects its unit revenues to decline in July and August, partly due to the situation in France. ($1 = 0.8830 euros)",8/23/2016,260,business,2024-06-22 08:26:41.377286+07,,
263,3G 4G users touch 32 mln mark Paki,"ISLAMABAD: The mobile phone companies have added 2.2 million new mobile broadband users to their networks during last month as total subscribers’ base of 3G and 4G reached 32 million mark till July 2016.Mobile phone companies grew their 3G, 4G users by almost eight percent and according to Pakistan Telecommunication Authority (PTA). Mobilink alone added 1.2 million new 3G users on its network while Zong added another half million 3G users during the month.Total number of 3G users by end of July 2016 stood at 30.62 million while 4G users reached 1.16 million by the time.Mobile phone users in Pakistan from all operators touched 133.28 million mark by the end of July 2016 marginally up from 133.24 million a month ahead.Mobilink and Zong added almost 709,000 users during the reported month while Telenor added 77,000 users during the month.Total additions in mobile phone subscriptions during the month netted under 0.1 million.",8/25/2016,263,business,2024-06-22 08:26:41.377286+07,,
265,Maleeha Lodhi rings NY Stock Exchange closing b,"NEW YORK: The Pakistani Ambassador to the United Nations, Dr. Maleeha Lodhi, Friday rang the closing bell at the NASDAQ Stock Exchange in New York to signal the ceremonial end of trading for the day on Wall Street, saying Pakistan’s economy is on the upswing as it pursues the “most investor-friendly” policies in the region.“Pakistan is on the rise,” she told traders and investors gathered at the impressive ceremony held in the Pakistan flag-bedecked NASDAQ’s office building in New York’s Time Square to mark 70th year of the country’ establishment.The event was carried live on a giant screen overlooking the crowded iconic square as well as by major American television networks on their economic and financial segments.“I am glad that NASDAQ today has gone green with the Pakistani flag,” Ambassador Lodhi, herself dressed in green, said before pressing the button to set off the bell.“We are open to business, and we are open to foreign investment,” she said, adding she was honoured to represent Pakistan at NASDAQ on the Independence Day celebrations from the platform of the Pakistan-American Business Association (PABA).“Our economy has achieved an impressive turnaround and is poised for rapid growth,” the Pakistani envoy said. Economic stability had been achieved by an enabling environment of democratic consolidation and security gains. Pakistan’s foreign exchange reserves were up, inflation down and overseas remittances at record high.“Our demographic profile of a youthful population gives Pakistan the ability to make a quantum leap in its development,” Ambassador Lodhi said.“We are embarked firmly on the path of realizing our vision to turn Pakistan into a regional hub, connecting the different regions it straddles by providing trade, energy and communications corridors.”She also read out a special message from Prime Minister Muhammad Nawaz Sharif, saying,” Pakistan has bright future powered by its hard-working people and a resilient democracy.”Earlier, Andew Hall, a top NASDAQ official, introduced Ambassador Lodhi and congratulated the government and people of Pakistan on the Independence Day.",8/26/2016,265,business,2024-06-22 08:26:41.377286+07,,
266,Australia warns shipbuilder DCNS security,"SYDNEY: Australian defence officials warned French naval contractor DCNS to beef up security in Australia, where it is preparing to build a A$50 billion ($38.13 billion) fleet of submarines, in the wake of a massive data leak, a government spokesman said on Friday.DCNS was left reeling after more than 22,000 pages outlining details relating to submarines it is building for India were published in The Australian newspaper earlier this week, sparking concerns about its ability to protect sensitive data.A senior Australian defence official, acting on orders from Defence Industry Minister Christopher Pyne, warned DCNS that the government was deeply concerned by the implications of the leak, a spokesman for the minister told Reuters.DCNS is locked in exclusive negotiations with Australia to build a fleet of 12 next-generation submarines after seeing off its rivals, Germany's Thyssenkrup AG and a Japanese government-backed consortium of Mitsubishi Heavy Industries and Kawasaki Heavy Industries.DCNS said earlier this week that the leak, which covered details of the Scorpene-class model and not the vessel currently being designed for the Australian fleet, bore the hallmarks of economic warfare carried out by frustrated competitors.TKMS Australia, the German shipbuilder's local subsidiary, declined to respond to the accusation. Mitsubishi Heavy Industry also said that it had no comment.A senior industry source who was involved in the Australian submarine bidding called the allegation an extraordinary attempt to deflect attention from DCNS' security shortcomings.Clearly there's been a massive leak. And for the French to seek to blame either the Japanese or the Germans under some banner of 'economic warfare' is hysterical, he told Reuters.The French victory in one of the world's most valuable defence contracts was a major blow to Japanese Prime Minister Shinzo Abe's push to develop defence export capabilities as part of a more muscular security agenda.Australian Defence Minister Marise Payne visited Tokyo this week to meet with her Japanese counterpart, Tomomi Inada, in the first such visit since the contract was awarded.DCNS and TKMS are currently locked in another competition for a lucrative contract to replace Norway's fleet of aging Ula-class submarines. The European shipbuilders, the world's biggest suppliers of conventional submarines, regularly lock horns.($1 = 1.3115 Australian dollars)",8/26/2016,266,business,2024-06-22 08:26:41.377286+07,,
283,Banks to remain open on 10,"KARACHI: The State Bank of Pakistan on Monday issued directions to commercial banks to remain open on September  10, just before the start of the Eidul Azha holidays.The SBP directed banks to keep all of their branches open on Sept 10, Saturday from 9 AM to 530 PM.The directions were issued to the presidents of the commercial banks to facilitate consumers ahead of the Eid holidays.The central bank asked all the related banks to ensure punctuality of time.The government today announced three public holidays for the event of Eidul Azha to be celebrated on September 13, 2016.According to a notification issued by the Interior Ministry, September, 12, 13 and 14 would be public holidays.",9/5/2016,283,business,2024-06-22 08:26:41.377286+07,,
267,KNs wins five gold medals at IFFA in Germany,"KARACHI: Reflecting upon Pakistan’s history, we come across some national accomplishments that not only etch out the existence of Pakistan on the global front but also give us a reason to stand tall alongside other countries of the world. Be it the 1992 cricket World Cup, when Pakistani Cornered Tigers outclassed England on the Melbourne Cricket Ground, or that moment of sheer pride, as the likes of Lionel Messi and Christiano Ronaldo dribbled around ‘Made in Pakistan’ footballs at one of the most watched sporting events - The FIFA World Cup.The Pakistani people were again beaming with joy when Ali Moin Nawazish set a world record by attaining 21 As in the A levels, Cambridge International Examination, adding to the vast gallery of national accolades. Keeping with this tradition of bringing back laurels and honouring the Nation, Pakistani chicken and frozen food company, K&amp;N’s, provided us with yet another opportunity to celebrate, by winning medals at IFFA International Quality Competition, in Frankfurt, Germany.The IFFA International Quality Competition for sausages and cold cuts takes place during IFFA trade fair in Frankfurt, Germany, which is the world’s leading trade fair for the global meat industry. This IFFA competition is organised every 3 years and brands from around the world submit their products for valuation. Judging is conducted by independent and trained expert judges on the following criteria:-External product finishing, and condition of the package/containe-Product appearance, colour and composition-Product consistency/texture-Product aroma and tasteK&amp;N’s not only won 5 gold medals, 1 silver and 1 bronze for all 7 products that were entered into the competition against entries from European Union countries, North America, South American and Asian countries, but also walked away with a special trophy for winning 5 gold medals.The true extent of this achievement is grasped when one realizes K&amp;N’s was honoured by the masters of sausage making themselves – the Germans. When we witness that K&amp;N’s stays true to its commitment to food safety, by bringing us world-class chicken products, for which it has received international recognition, the sense of reassurance the brand extends to provide world-class frozen chicken products is further strengthened.",8/27/2016,267,business,2024-06-22 08:26:41.377286+07,,
268,Dollar rises following Yellen remarks on rate hi,"NEW YORK: The dollar rose Friday against the euro, the yen and the British pound following remarks from the US central bank favoring a near-term increase in interest rates.In a much-anticipated address, US Federal Reserve Chair Janet Yellen said the case had strengthened in recent months for a rate increase but did not clearly say when this could occur.Toward 2100 GMT, the euro was at $1.1195, down from $1.1281 on Thursday while the dollar rose to 101.77 yen, up from 100.55.The pound fell to $1.3135 from $1.3187. Christopher Vecchio, a currency analyst at DailyFX, said Yellen´s speech had given the dollar trade a needed shot in the arm on currency markets.The US Dollar Index, mired in an apathetic lull the past several days, is in the midst of posting its widest daily trading range of the week on the back of Chair Yellen´s commentary, said Vecchio.US central bankers are due to meet again three times between now and the end of the year.",8/27/2016,268,business,2024-06-22 08:26:41.377286+07,,
338,Rain washes out day four in Sydney,"SYDNEY: Heavy rain washed out play in the third Test between Australia and West Indies for the second successive day on Wednesday, further reducing the already slim chance of a result in the dead rubber match.The rainfall, which had prevented any action on day three and all but 11 overs on day two at the Sydney Cricket Ground (SCG), continued unabated into the fourth day of the contest and play was officially abandoned just before 1 p.m. (0200 GMT).West Indies, already 2-0 down in the series after thumping defeats in Hobart and Melbourne, were waiting to resume their first innings on 248 for seven.(Reuters) ",1/6/2016,338,sports,2024-06-22 08:26:41.377286+07,,
269,Politically connected Gupta family to sell South Africa compani,"JOHANNESBURG: South Africa´s wealthy Gupta family with influential ties to President Jacob Zuma said Saturday they plan to sell all their business interests in the country by the end of the year.The family, who had immigrated from India in the 1990s and owns a business empire with interests ranging from media to mining, said it was already in talks with several international prospective buyers.As a family, we now believe that the time is right for us to exit our shareholding of the South African businesses which we believe will benefit our existing employees, and lead to further growth in the businesses, said a statement issued by their holding company Oakbay Investments.The Gupta family companies led by brothers Atul, Ajay and Rajesh, have over the years been embroiled in scandals, including accusations of having undue influence over Zuma.Some members of Zuma´s family were once employed in Gupta companies, including his son Duduzane who used to be their business partner.In April the Guptas stepped down from all executive and non-executive positions in Oakbay Investments, following intense scrutiny over their dealings with the government.The move was also reportedly linked to the closure of the firm´s accounts by two major banks.The extent of the Guptas´ political influence came to light early this year when a deputy minister revealed that the family had offered him the position of finance minister before Zuma suddenly removed then minister Nhlanhla Nene in December 2015.Some Gupta-owned firms include a 24-hour television news channel, a newspaper, gold and uranium mining firms and a computer business.",8/28/2016,269,business,2024-06-22 08:26:41.377286+07,,
270,Gold hits near 5 week low after Fed strikes hawkish,"LONDON: Gold slid to a near five-week low on Monday after comments from top Federal Reserve officials fuelled speculation that U.S. interest rates would rise sooner rather than later, boosting the dollar.Speaking at a meeting of leading central bankers in Jackson Hole, Wyoming, Fed chair Janet Yellen said on Friday that an improvement in the economy and the labour market in recent months had boosted the case for hiking rates.The CME Group's FedWatch tool showed the market pricing in more than a 30 percent chance of a hike in September, up from 18 percent before Yellen and her deputy Stanley Fischer spoke.Spot gold touched its lowest since July 26 at $1,314.70, and was down 0.1 percent at $1,319.81 an ounce at 1135 GMT. U.S. gold futures for December delivery were down $2.80 an ounce at $1,323.10.Gold whipsawed on Friday, rising as much as 1.5 percent in the immediate wake of Yellen's comments, before slipping back to end the day marginally lower.The market was surprised (by Yellen) -- that is why it went all the way up first, before losing it all, Afshin Nabavi, head of trading at MKS in Switzerland, said. The demand for physical (gold) is still very poor, so it feels like we may need to test lower levels first before a surge in price.Gold's volatility tracked fluctuations in the dollar. The U.S. currency gave up gains soon after Yellen spoke as she gave no indication that a rate hike was imminent, but rebounded as traders reassessed her words, and after Fed Vice Chair Fischer said the Fed was still on track to lift rates this year.Gold is highly sensitive to rising U.S. interest rates, which increase the opportunity cost of holding non-yielding bullion while boosting the dollar, in which it is priced.The pressure on gold will likely increase as we go into September, as participants are now more willing to bet on a rate hike given what they have gleaned from top Fed officials on Friday, INTL FCStone said in a note.Hedge funds and money managers increased their net long position in COMEX gold contracts in the week to Aug. 23, U.S. Commodity Futures Trading Commission (CFTC) data showed on Friday.Silver was little changed at $18.61 an ounce, having earlier touched its lowest in more than eight weeks at $18.36 an ounce.Platinum, the biggest faller among the major precious metals last week, was up 1 percent at $1,077.60 an ounce, while palladium was down 0.2 percent at $684.38 an ounce.",8/29/2016,270,business,2024-06-22 08:26:41.377286+07,,
272,Tokyo stocks open higher as exporters surge on weaker y,"TOKYO: Tokyo stocks opened higher on Monday after the yen weakened on Federal Reserve chief Janet Yellen´s suggestion last week that US interest rates could rise in the near term, boosting exporters.The benchmark Nikkei 225 index soared 1.65 percent, or 270.35 points, to 16,631.06 in opening deals, while the broader Topix index of all first-section shares also rose 1.65 percent, or 21.27 points, to 1,309.17.",8/29/2016,272,business,2024-06-22 08:26:41.377286+07,,
298,Banks to remain open today SBP,"KARACHI: State Bank of Pakistan (SBP) has directed all commercial and Micro Finance Banks (MFBs) to ensure all their branches remain on September 10 (today) to facilitate the consumers ahead of Eidul Azha.According to the SBP communiqué, all branches of commercial and MFBs will remain open today till 5:30 PM.In order to facilitate the general public during Eid-ul-Azha holidays, the central bank has also directed all the banks to strictly ensure uninterrupted service of their ATM machines.",9/10/2016,298,business,2024-06-22 08:26:41.377286+07,,
299,PR losses controlled due to passenger friendly polici,"ISLAMABAD: Pakistan Railways (PR), due to passenger friendly policies, has managed to control its losses which have reached Rs. 26.993 billion in 2015-16.“Yes it is fact that Pakistan Railways has controlled its losses during last three years and as per data these are decreasing with each passing year. During 2013-14 the amount of loss was Rs. 32.527 billion, in 2014-15 the amount of loss was Rs. 27.247 billion and thanks to the best strategies introduced by Minister for Railways in the department, the losses came down to Rs. 26.993 billion during 2015-16,” official sources said here on Monday.The sources while citing the steps taken by the government to control the losses of Pakistan Railways, said competitive freight rates have been introduced to diversify traffic from road to rail.Preference is being given to block train load freight trains, the sources said and added Freight Deposit Account (FDA) based agreements have been executed with long lead bulk importers such as Maple Leaf cement Factory etc.They said MOUs have been signed with importing Companies like with Awan Trading Company; the Chishtian Logistics for transportation of coal to long lead destination in up country.At present, at an average 10 freight trains are being operated ex port. Availability of locomotives in freight pool has been improved from 45 to 75 locomotives and all out efforts are being made to increase share of freight earning by giving preference to high rated commodity like POL.The sources said a massive quantity coal consisting of average five trains per day will be transported by Pakistan Railways for Coal Fired Power Plants being established in public sector to overcome the energy crises while terminal facilities are being augmented by introducing latest equipments so as to curtail loading and unloading time.The sources said other steps include High Capacity/High Speed Hopper Trucks are also being introduced for swift movement/unloading of coal, existing track on main corridor (ML-1) will be upgraded under China Pakistan Economic Corridor (CPEC) and Freight Transport company has been established to explore new venues for future freight traffic.Similarly, in passengers domain, the sources said under Public Private Partnership (PPP) Pakistan Railways has recently outsourced commercial management of four trains which will generate revenue of Rs. 3.35 billion per annum.Commercial management of Luggage Vans and Brake Vans with different trains has been outsourced under PPP while reduction has been made in fare of different trains.The other measures are introduction of Green line train between Rawalpindi-Karachi via Lahore with extra facilities and amenities for business community, Wifi facility is being introduced in selected trains and at different trains value added services have been introduced to attract passengers.The sources said landmark agreement has been signed between PR and UBL to provide the facility of e-ticketing by the end of October 2016. This will revolutionize the whole concept of reservation and ticketing.A major infrastructure improvement of important Railway stations have been started to give a new concept of state of the art buildings, passenger facilitation and modern business areas within station premises.They said to provide better travelling facilities, economy class coaches are being replaced by Air conditioned standard coaches, extra coaches are also being attached to fetch more revenue and tremendous improvement has been made in service delivery.The sources said to attract more passengers in Holy Month of Ramazan, special package was introduced over the network while Eid Special trains were also introduced.",9/12/2016,299,business,2024-06-22 08:26:41.377286+07,,
273,Sindh CM Murad Ali Shah World Bank finance Karachi mega proj,"ISLAMABAD: Sindh Chief Minister Syed Murad Ali Shah has said that World Bank has played an important role in the development of education, health, agriculture and infrastructure sectors in Sindh. The urge for development of Sindh has brought me here at the WB Country office.This he said while talking to WB Country Director Mr Illang Patchamuthu at WB Country office where he had a luncheon-meeting with him today.The chief minister said that the total development portfolio of WB in Sindh was $1.14 billion which include Education, health, irrigation, Agriculture, skill development and other sectors.Syed Murad Ali Shah discussed Karachi mega projects which include infrastructure development of the city, water supply and sanitation projects. Sindh government needs financial and technical assistance for implementation of these projects, he told the World Bank country director.He urged the World Bank country head to send his team to Sindh to discuss these projects with the team of provincial government so that necessary paper work and legal formalities could be done well in time.Presently, two World Bank projects in education sector, a $66m special grant for missing facilities and anothere $400 m Sindh Education Reform Program, are in progress.The chief minister also discussed Sukkur Barrage rehabilitation and canal lining projects with World Bank country chief.The World Bank Country Director assured the chief minister that he would consider all the proposals he had proposed on priority basis. He thanked the chief minister for visiting his office.",8/30/2016,273,business,2024-06-22 08:26:41.377286+07,,
339,Sledging helps Bavuma knuckle down for maiden Test,"CAPE TOWN: Tiny Temba Bavuma scored his maiden Test century for South Africa on Tuesday and suggested English sledging helped him reaching the landmark.The 25-year-old was 102 not out when the hosts declared on 627 for seven late on the fourth day as the second Test headed for a draw.The cheers that greeted the milestone, which came after an entertaining knock of just 141 balls, raised the roof at Newlands.They were words of encouragement if I can put it politely. The (English) guys did say a lot but I think it was all in the spirit of the game, Bavuma told reporters.Maybe it assisted me to knuckle down out there. I kind of enjoyed it.<br/> It was almost like being back at school where guys used to come hard at me because I was short.Standing five foot six inches tall, Bavuma is playing his seventh Test and his innings will be a major boost for South African cricket as the authorities try to ensure the racial make-up of the team is more reflective of the country´s society.I am quite relieved, full of emotion and very satisfied from a personal and team point of view, Bavuma said.I´ve been wanting to cross off that first test hundred and to do it at my favourite ground was extra special.Bavuma was born not far from Newlands in the black African township of Langa.I think pressure is always there and as young guy I´m at start of my international carer and I really want to make use of the chances I´ve been given as well as make a mark for myself, he said.His parents missed his debut against the West Indies at the same ground one year ago but flew in from their holiday to watch him this time.I´m sure that moment was full of emotion for them too, he said.Bavuma, 25, waited for almost six hours before getting his chance as captain Hashim Amla and Faf du Plessis batted South Africa out of danger in a marathon partnership.I slept a bit on the balcony for some of those hours and I just tried to keep clam and wait for my opportunity and enjoy the success of the guys out there, he said. (Reuters) ",1/6/2016,339,sports,2024-06-22 08:26:41.377286+07,,
340,Reporters question infuriates Afridi,"LAHORE: Pakistan Twenty20 skipper Shahid Khan Afridi on Wednesday lashed out at a journalist when he was questioned about the team’s performance under his captaincy.Afridi was talking to media when a reporter raised a question about performance of the T20 skipper and the team under his captaincy.Khan replied, “I was expecting such a cheap question from you.”Later, journalists protested over Afridi’s remarks and boycotted the press conference.Meanwhile, the all-rounder also criticized Salman Butt and Mohammad Asif, saying that they lied on TV shows.However, Afridi again extended support to Mohammad Amir, saying that he has great potential and he has always respected him. He said every person commits mistakes, but Amir spoke the truth and has completed his spot-fixing sentence.",1/6/2016,340,sports,2024-06-22 08:26:41.377286+07,,
274,Oil prices rebound on weaker dollar,"SINGAPORE: Oil prices rose in early Asian trade on Thursday, rebounding on a weaker U.S. dollar after falling around 3 percent or more in the previous session following a surprisingly large build in U.S. crude and distillate stocks last week.The weaker dollar is providing support for oil prices today. The direction of oil prices is governed by supply and the strength of the dollar, said Jonathan Barratt, chief investment officer at Sydney's Ayers Alliance.The U.S. dollar index slipped against a basket of currencies on Thursday. A weaker dollar makes greenback-denominated commodities including oil cheaper for holders of other currencies.U.S. crude futures had climbed 12 cents to $44.82 a barrel by 2025 EST, after falling $1.65, or 3.6 percent, in the previous session.Brent crude futures climbed 10 cents to $46.99 a barrel after settling $1.33 lower, or 2.8 percent, at the previous close.That came after U.S. crude inventories rose 2.3 million barrels to 1.221 billion barrels in the week to Aug. 26, data from the Department of Energy's Energy Information Administration showed on Wednesday. That compared with analyst expectations of a 921,000-barrel increase.Distillate stocks, which include diesel and heating oil, unexpectedly rose by 1.5 million barrels, while gasoline inventories fell by 691,000 barrels, about half the forecast drawdown.In the absence of any price shocks, oil prices remain rangebound - as soon as oil gets down to the lower end of $40 a barrel prices find support. When oil gets down to $40-$42 investors buy, when it gets to $48-$50 they sell again, Barratt said.Speculation the Organization of the Petroleum Exporting Countries and other oil producers might agree to curb output at talks in Algeria later this month helped fuel an 11-percent rise in crude prices in August, the best monthly return since April.But optimism of an output freeze has since waned.The market is very complacent on whether OPEC can come up with a supply freeze deal. The market doesn't believe OPEC has the ability to achieve an agreement freezing supply, Barratt added.Investors are also waiting for U.S. non-farm payroll data on Friday to give the market direction, ANZ Bank said in a note.",9/1/2016,274,business,2024-06-22 08:26:41.377286+07,,
276,Indonesia turns India buffalo beef alternativ,"JAKARTA: Indonesia's procurement agency has reached an initial agreement to import an extra 70,000 tonnes of buffalo meat from India this year, as it seeks to balance the effects of food import controls aimed at improving self sufficiency.In principle they both agree. We'll discuss the details today, Bulog procurement director Wahyu said on Friday, referring to discussions with the trade and agriculture ministers.Wahyu, who like many Indonesians goes by one name only, said the deal would bring Indonesia's total buffalo meat imports to 80,000 tonnes in 2016.The buffalo meat imports are intended to help stabilize meat prices that have climbed as a result of beef and cattle import restrictions.Buffalo meat imports provide a meat alternative to the community that's cheaper, healthy and Halal, Bulog CEO Djarot Kusumayakti told reporters.According to trade ministry data, beef currently costs around 115,000 rupiah ($8.68) per kg. Bulog is selling buffalo meat for 65,000 per kg at a consumer level.President Joko Widodo said earlier this year he wants fresh beef to cost around 80,000 rupiah per kg.Indonesia, which has the world's biggest Muslim population, imports virtually all of its cattle from Australia - a trade that was worth nearly $600 million in the last financial year.Indonesia is pushing importers to start breeding their own cattle as part of efforts to reduce its dependence on imports.Last year, Indonesia had to cull millions of chickens to ease supply swings and issued more import permits for cattle to cool beef prices.Bulog will also import 260,000 tonnes of raw sugar this year, most of it from Brazil, Bulog CEO Djarot Kusumayakti told reporters.In June, Southeast Asia's largest economy said it would control wheat imports that had jumped after corn imports were capped this year.($1 = 13,251 rupiah)",9/2/2016,276,business,2024-06-22 08:26:41.377286+07,,
279,Oil heads for biggest weekly loss since mid January,"SINGAPORE: Crude prices rose on Friday after losses of more than 3 percent a day earlier, with investors treading cautiously ahead of key U.S. employment data that will help gauge the health of the world's largest economy and oil consumer.Brent crude had climbed 27 cents to $45.72 a barrel by 0426 GMT, while U.S. West Texas Intermediate crude futures were up 24 cents at $43.40 a barrel, buoyed by a weaker dollar.Though rising in this session, Brent and WTI are on track for their biggest weekly losses since mid-January, hit by oil inventory builds and weak U.S. manufacturing data.Downward momentum is a feature of the oil market, said CMC Markets analyst Ric Spooner.The end of the U.S. driving season and the prospect of building inventories create downward risk for the oil price and may see further pressure on energy stocks today.Investors are looking ahead to non-farm payroll data later in the day for a sense of the direction of the U.S. economy, with a strong reading seen boosting the chance of a Federal Reserve interest rate hike soon.A rate rise may strengthen the U.S. dollar, which could depress oil prices as it would make the dollar-denominated commodity more expensive for holders of other currencies.Friday's oil price gains may be capped by concerns of slowing global economic growth. There is also growing scepticism among traders that the Organization of the Petroleum Exporting Countries (OPEC) and other producers such as Russia will agree to freeze production at a meeting in Algeria later this month.However, lending credence to a freeze, Saudi Arabia, the world's biggest crude exporter, has appeared to change its stance and is likely to support production stabilization at the meeting.But further clouding the issue, Russian Energy Minister Alexander Novak on Friday played down the potential for talks on a possible output freeze.Additionally, more U.S. supply will return to the market as some producers in the eastern parts of the Gulf of Mexico are restarting operations after Hurricane Hermine is set to make landfall.Manufacturing activities in parts of Asia, which accounts for most of the world's oil demand growth, has also slowed.Most of Asia depends on exports, and without demand picking up in the west and on the mainland (of China), it's hard to see a sustained rebound in trade, HSBC economist Frederick Neumann said in a note.",9/2/2016,279,business,2024-06-22 08:26:41.377286+07,,
280,Old banknotes cease to be legal tender from Dec 1,"ISLAMABAD:  The old design banknotes will cease to be legal tender with effect from December 1, 2016 as per Federal Government’s Gazette Notification.According to SBP notification, it has now been decided to phase out all remaining old design banknotes of Rs 10, 50, 100 and 1000 while the Rs 5 banknote and the old design Rs 500 banknote have already been demonetized.It is worth mentioning that SBP issued a new design banknote series, which started with the issuance of Rs 20 denomination banknote in 2005, to improve the security, durability and aesthetic quality of banknotes.The process of issuance of complete series of new design banknotes, comprising eight denominations (Rs 5, 10, 20, 50, 100, 500, 1000 and 5000) was completed in 2008.The commercial microfinance banks will accept the old design banknotes of Rs 10, 50, 100 and 1000 and exchange the same with the new design banknotes and coins of all denominations up to 30th November 2016 only.However SBP BSC field offices will continue to accept the old design banknotes of Rs 10, 50, 100 &amp; 1000 from general public up to December 31, 2021.The last day to exchange all old design banknotes from banks is November 30, 2016.All old design banknotes shall cease to be legal tender on December 01, 2016 while last day to exchange all such banknotes from SBP BSC field offices is December 31, 2021, it added. ",9/3/2016,280,business,2024-06-22 08:26:41.377286+07,,
